97.067,2.52,0.05,0.0,0
97.235,2.47,0.0,0.0,0
97.361,2.42,0.05,0.0,0
97.526,2.37,0.05,0.0,0
97.67,2.34,0.05,0.0,0
97.829,2.29,0.0,0.0,0
97.977,2.26,0.1,0.0,0
98.099,2.22,0.0,0.0,0
98.267,2.19,0.1,0.0,0
98.408,2.16,0.1,0.0,0
98.562,2.12,0.1,0.0,0
98.686,2.1,0.0,0.0,0
98.814,2.07,0.05,0.0,0
99.003,2.04,0.05,0.0,0
99.195,2.0,0.05,0.0,0
99.387,1.98,0.0,0.0,0
99.551,1.94,0.05,0.0,0
99.748,1.91,0.05,0.0,0
99.866,1.9,0.0,0.0,0
100.039,1.88,0.05,0.0,0
100.189,1.86,0.05,0.0,0
100.314,1.85,0.05,0.0,0
100.49,1.83,0.1,0.0,0
100.613,1.81,0.0,0.0,0
100.785,1.79,0.1,0.0,0
101.044,1.76,0,0.0,0
101.2,1.74,0.0,0.0,0
101.357,1.73,0.05,0.0,0
101.52,1.7,0.05,0.0,0
101.668,1.69,0.05,0.0,0
101.786,1.67,0.0,0.0,0
101.965,1.66,0.05,0.0,0
102.12,1.64,0.05,0.0,0
102.275,1.63,0.0,0.0,0
102.415,1.62,0.05,0.0,0
102.558,1.6,0.05,0.0,0
102.7,1.59,0.05,0.0,0
102.841,1.58,0.05,0.0,0
103.024,1.57,0.1,0.0,0
103.176,1.57,0.1,0.0,0
103.311,1.57,0.0,0.0,0
103.435,1.56,0.0,0.0,0
103.556,1.55,0,0.0,0
103.745,1.54,0.05,0.0,0
103.899,1.52,0.1,0.0,0
104.048,1.51,0.05,0.0,0
104.167,1.5,0.05,0.0,0
104.336,1.49,0.1,0.0,0
104.503,1.47,0.0,0.0,0
104.659,1.47,0,0.0,0
104.806,1.47,0,0.0,0
104.96,1.49,0,0.0,0
105.111,1.5,0,0.0,0
105.234,1.46,0,0.0,0
105.397,1.41,0,0.0,0
105.539,1.38,0,0.0,0
105.693,1.36,0,0.0,0
105.827,1.3,0.0,0.0,0
105.986,1.24,0.24,1.507,0.0
106.045,1.22,0.98,2.739,0.0
106.2,1.17,2.35,4.078,0.01
106.349,1.13,7.72,7.147,0.03
106.471,1.15,7.48,7.04,0.04
106.618,1.19,8.55,7.506,0.06
106.783,1.28,9.14,7.75,0.08
106.922,1.45,9.38,7.847,0.1
107.097,1.62,9.73,7.987,0.12
107.272,1.75,9.97,8.081,0.14
107.426,1.74,9.78,8.006,0.17
107.591,1.73,10.07,8.12,0.19
107.76,1.78,9.78,8.006,0.21
107.948,1.88,9.92,8.061,0.24
108.1,2.05,9.73,7.987,0.26
108.256,2.25,9.58,7.927,0.28
108.399,2.5,9.58,7.927,0.3
108.525,2.8,9.58,7.927,0.31
108.701,3.08,9.87,8.042,0.34
108.828,3.38,9.82,8.022,0.35
108.999,3.68,9.43,7.867,0.37
109.131,3.98,9.43,7.867,0.39
109.296,4.24,9.78,8.006,0.41
